path,dir,ext,size,description
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/warning_report.json,results,.json,21067,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/run.log,results,.log,2312,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 17.108”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/nk_failure_risk.csv,results,.csv,220,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/metapath_attention_summary.csv,results,.csv,169,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/line_risk_prediction.csv,results,.csv,351,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/critical_load_risk.csv,results,.csv,379,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0033_B_label-wang_qmc_warmup-1_gate-0_riskw-0_seed-42/calibrated_hourly_line_probability.csv,results,.csv,7382,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/calibrated_hourly_line_probability.csv,results,.csv,7444,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/critical_load_risk.csv,results,.csv,383,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/warning_report.json,results,.json,21187,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/run.log,results,.log,2313,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 135.805”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/nk_failure_risk.csv,results,.csv,215,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/metapath_attention_summary.csv,results,.csv,170,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0050_B_label-wang_qmc_warmup-1_gate-0_riskw-1_seed-43/line_risk_prediction.csv,results,.csv,358,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/warning_report.json,results,.json,67893,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/run.log,results,.log,2313,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 109.986”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/nk_failure_risk.csv,results,.csv,218,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/metapath_attention_summary.csv,results,.csv,177,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/line_risk_prediction.csv,results,.csv,354,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0090_B_label-c3po_ref_warmup-1_gate-0_riskw-1_seed-46/calibrated_hourly_line_probability.csv,results,.csv,7541,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/warning_report.json,results,.json,22768,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/run.log,results,.log,2315,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 144.897”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/nk_failure_risk.csv,results,.csv,221,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/metapath_attention_summary.csv,results,.csv,169,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/line_risk_prediction.csv,results,.csv,356,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0048_B_label-wang_qmc_warmup-0_gate-1_riskw-1_seed-43/calibrated_hourly_line_probability.csv,results,.csv,7471,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/warning_report.json,results,.json,22995,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/run.log,results,.log,2316,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 136.087”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/nk_failure_risk.csv,results,.csv,215,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/line_risk_prediction.csv,results,.csv,359,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/critical_load_risk.csv,results,.csv,383,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0052_B_label-wang_qmc_warmup-1_gate-1_riskw-1_seed-43/calibrated_hourly_line_probability.csv,results,.csv,7489,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/warning_report.json,results,.json,21030,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/warning_report.json,results,.json,22980,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/run.log,results,.log,2316,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 133.969”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/run.log,results,.log,2311,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 33.230”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/nk_failure_risk.csv,results,.csv,215,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/nk_failure_risk.csv,results,.csv,194,"预警/风险结果数据，包含 约 11 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/metapath_attention_summary.csv,results,.csv,170,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/line_risk_prediction.csv,results,.csv,359,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/line_risk_prediction.csv,results,.csv,351,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/critical_load_risk.csv,results,.csv,383,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0051_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-43/calibrated_hourly_line_probability.csv,results,.csv,7476,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0077_B_label-wang_qmc_warmup-0_gate-0_riskw-0_seed-45/calibrated_hourly_line_probability.csv,results,.csv,7432,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/warning_report.json,results,.json,22916,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/run.log,results,.log,2315,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 33.209”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/nk_failure_risk.csv,results,.csv,197,"预警/风险结果数据，包含 约 11 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/metapath_attention_summary.csv,results,.csv,169,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/line_risk_prediction.csv,results,.csv,350,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0083_B_label-wang_qmc_warmup-1_gate-1_riskw-0_seed-45/calibrated_hourly_line_probability.csv,results,.csv,7427,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45/warning_report.json,results,.json,88005,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45/run.log,results,.log,2312,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 165.773”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0070_B_label-c3po_ref_warmup-0_gate-0_riskw-1_seed-45/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
