line,hour,failure_prob
L3,2024-09-03 13:00:00,5.675460101883799e-13
L4,2024-09-03 13:00:00,3.3884006711559783e-13
L5,2024-09-03 13:00:00,9.463541061904834e-13
L6,2024-09-03 13:00:00,7.527312106958561e-13
L7,2024-09-03 13:00:00,9.459100169806334e-13
L8,2024-09-03 13:00:00,5.848654893725326e-13
L9,2024-09-03 13:00:00,8.01581023779363e-13
L10,2024-09-03 13:00:00,3.721467578543525e-13
L11,2024-09-03 13:00:00,2.4830137945741626e-12
L12,2024-09-03 13:00:00,6.781242234410456e-13
L13,2024-09-03 13:00:00,1.3233858453531866e-13
L14,2024-09-03 13:00:00,9.882317186793443e-12
L15,2024-09-03 13:00:00,3.490541189421492e-13
L16,2024-09-03 13:00:00,3.7259084706420253e-13
L17,2024-09-03 13:00:00,2.1227464230832998e-13
L18,2024-09-03 13:00:00,1.376676550535194e-13
L19,2024-09-03 13:00:00,3.392841563254479e-13
L20,2024-09-03 13:00:00,1.896260926059768e-13
L21,2024-09-03 13:00:00,1.5099033134902131e-13
L22,2024-09-03 13:00:00,5.639932965095795e-14
L23,2024-09-03 13:00:00,1.0658141036401505e-13
L24,2024-09-03 13:00:00,1.6520118606422332e-13
L25,2024-09-03 13:00:00,4.39648317751562e-14
L26,2024-09-03 13:00:00,3.774758283725532e-14
L27,2024-09-03 13:00:00,1.021405182655144e-14
L28,2024-09-03 13:00:00,1.199040866595169e-14
L29,2024-09-03 13:00:00,7.016609515630989e-14
L30,2024-09-03 13:00:00,4.618527782440651e-14
L31,2024-09-03 13:00:00,1.3722356584366937e-13
L32,2024-09-03 13:00:00,1.2878587085651816e-14
L33,2024-09-03 13:00:00,3.996802888650564e-15
L34,2024-09-03 13:00:00,1.3322676295501878e-15
L35,2024-09-03 13:00:00,4.440892098500626e-16
L36,2024-09-03 13:00:00,1.3322676295501878e-15
L37,2024-09-03 13:00:00,1.3322676295501878e-15
L38,2024-09-03 13:00:00,4.440892098500626e-16
L39,2024-09-03 13:00:00,0.0
L40,2024-09-03 13:00:00,1.3322676295501878e-15
L41,2024-09-03 13:00:00,1.9984014443252815e-14
L42,2024-09-03 13:00:00,2.220446049250313e-14
L43,2024-09-03 13:00:00,8.881784197001252e-16
L44,2024-09-03 13:00:00,1.3322676295501878e-15
L45,2024-09-03 13:00:00,4.440892098500626e-16
L46,2024-09-03 13:00:00,1.3322676295501878e-15
L47,2024-09-03 13:00:00,2.664535259100376e-15
L48,2024-09-03 13:00:00,1.84297022087776e-13
L49,2024-09-03 13:00:00,5.284661597215746e-14
L50,2024-09-03 13:00:00,2.664535259100376e-15
L51,2024-09-03 13:00:00,2.664535259100376e-15
L52,2024-09-03 13:00:00,8.881784197001252e-16
L53,2024-09-03 13:00:00,2.1005419625907962e-13
L54,2024-09-03 13:00:00,3.552713678800501e-13
L55,2024-09-03 13:00:00,2.042810365310288e-13
L56,2024-09-03 13:00:00,1.6875389974302382e-13
L57,2024-09-03 13:00:00,6.359357485052898e-13
L58,2024-09-03 13:00:00,3.4949820815199933e-13
L59,2024-09-03 13:00:00,2.4513724383723456e-13
L60,2024-09-03 13:00:00,1.6964207816272394e-13
L61,2024-09-03 13:00:00,4.11448652926083e-13
L62,2024-09-03 13:00:00,2.664535259100376e-14
L63,2024-09-03 13:00:00,2.0250467969162853e-13
L64,2024-09-03 13:00:00,1.247890679678676e-13
L65,2024-09-03 13:00:00,7.061018436615997e-14
L66,2024-09-03 13:00:00,6.306066779870889e-14
L67,2024-09-03 13:00:00,1.2878587085651816e-14
L68,2024-09-03 13:00:00,1.2878587085651816e-14
L69,2024-09-03 13:00:00,8.79296635503124e-14
L70,2024-09-03 13:00:00,3.108624468950438e-14
L71,2024-09-03 13:00:00,1.1546319456101628e-14
L72,2024-09-03 13:00:00,8.881784197001252e-15
L73,2024-09-03 13:00:00,4.884981308350689e-15
L74,2024-09-03 13:00:00,7.549516567451064e-15
L75,2024-09-03 13:00:00,3.996802888650564e-15
L76,2024-09-03 13:00:00,1.7763568394002505e-15
L77,2024-09-03 13:00:00,5.773159728050814e-15
L78,2024-09-03 13:00:00,3.552713678800501e-15
L79,2024-09-03 13:00:00,2.664535259100376e-15
L80,2024-09-03 13:00:00,3.552713678800501e-15
L81,2024-09-03 13:00:00,3.552713678800501e-15
L82,2024-09-03 13:00:00,7.993605777301127e-15
L83,2024-09-03 13:00:00,7.993605777301127e-15
L84,2024-09-03 13:00:00,2.220446049250313e-15
L85,2024-09-03 13:00:00,2.220446049250313e-15
L86,2024-09-03 13:00:00,8.881784197001252e-16
L87,2024-09-03 13:00:00,1.3322676295501878e-15
L88,2024-09-03 13:00:00,8.881784197001252e-16
L89,2024-09-03 13:00:00,1.3322676295501878e-15
L90,2024-09-03 13:00:00,2.220446049250313e-15
L91,2024-09-03 13:00:00,2.220446049250313e-15
L92,2024-09-03 13:00:00,3.1086244689504387e-15
L93,2024-09-03 13:00:00,1.7763568394002505e-15
L94,2024-09-03 13:00:00,2.664535259100376e-15
L95,2024-09-03 13:00:00,1.7763568394002505e-15
L96,2024-09-03 13:00:00,1.3322676295501878e-15
L97,2024-09-03 13:00:00,2.664535259100376e-15
L98,2024-09-03 13:00:00,2.664535259100376e-15
L99,2024-09-03 13:00:00,5.3290705182007506e-15
L100,2024-09-03 13:00:00,5.3290705182007506e-15
L101,2024-09-03 13:00:00,7.993605777301127e-15
L102,2024-09-03 13:00:00,1.021405182655144e-14
L103,2024-09-03 13:00:00,1.0658141036401504e-14
L104,2024-09-03 13:00:00,1.3322676295501878e-14
L105,2024-09-03 13:00:00,1.6431300764452317e-14
L106,2024-09-03 13:00:00,1.2212453270876722e-14
L107,2024-09-03 13:00:00,8.437694987151191e-15
L108,2024-09-03 13:00:00,3.7303493627405266e-14
L109,2024-09-03 13:00:00,1.199040866595169e-14
L110,2024-09-03 13:00:00,6.661338147750939e-14
L111,2024-09-03 13:00:00,2.8088642523016464e-14
L112,2024-09-03 13:00:00,1.6431300764452317e-14
L113,2024-09-03 13:00:00,5.773159728050814e-15
L114,2024-09-03 13:00:00,4.440892098500626e-16
L115,2024-09-03 13:00:00,8.881784197001252e-16
L116,2024-09-03 13:00:00,8.881784197001252e-16
L117,2024-09-03 13:00:00,0.0
L118,2024-09-03 13:00:00,4.440892098500626e-16
L119,2024-09-03 13:00:00,4.440892098500626e-16
L120,2024-09-03 13:00:00,0.0
L121,2024-09-03 13:00:00,0.0
L122,2024-09-03 13:00:00,4.440892098500626e-16
L123,2024-09-03 13:00:00,4.440892098500626e-16
L124,2024-09-03 13:00:00,4.440892098500626e-16
L125,2024-09-03 13:00:00,4.440892098500626e-16
L126,2024-09-03 13:00:00,4.440892098500626e-16
L127,2024-09-03 13:00:00,4.440892098500626e-16
L128,2024-09-03 13:00:00,4.440892098500626e-16
L129,2024-09-03 13:00:00,4.440892098500626e-16
L130,2024-09-03 13:00:00,8.881784197001252e-16
L131,2024-09-03 13:00:00,0.0
L132,2024-09-03 13:00:00,0.0
L133,2024-09-03 13:00:00,4.440892098500626e-16
L134,2024-09-03 13:00:00,4.440892098500626e-16
L135,2024-09-03 13:00:00,4.440892098500626e-16
L136,2024-09-03 13:00:00,4.440892098500626e-16
L137,2024-09-03 13:00:00,5.3290705182007506e-15
L138,2024-09-03 13:00:00,1.5543122344752194e-15
L139,2024-09-03 13:00:00,3.996802888650564e-15
L140,2024-09-03 13:00:00,8.881784197001252e-16
L141,2024-09-03 13:00:00,1.4210854715202004e-14
L142,2024-09-03 13:00:00,1.4210854715202004e-14
L143,2024-09-03 13:00:00,2.220446049250313e-14
L144,2024-09-03 13:00:00,4.2188474935755955e-14
L145,2024-09-03 13:00:00,1.7319479184152442e-14
L146,2024-09-03 13:00:00,1.021405182655144e-14
L147,2024-09-03 13:00:00,4.476419235288631e-13
L148,2024-09-03 13:00:00,8.437694987151191e-15
L149,2024-09-03 13:00:00,3.996802888650564e-15
L150,2024-09-03 13:00:00,3.996802888650564e-15
L151,2024-09-03 13:00:00,2.220446049250313e-15
L152,2024-09-03 13:00:00,2.220446049250313e-15
L153,2024-09-03 13:00:00,2.220446049250313e-15
L154,2024-09-03 13:00:00,1.3322676295501878e-15
L155,2024-09-03 13:00:00,8.881784197001252e-16
L156,2024-09-03 13:00:00,8.881784197001252e-16
L157,2024-09-03 13:00:00,8.881784197001252e-16
L158,2024-09-03 13:00:00,4.440892098500626e-16
L159,2024-09-03 13:00:00,4.440892098500626e-16
L160,2024-09-03 13:00:00,4.440892098500626e-16
L161,2024-09-03 13:00:00,4.440892098500626e-16
L162,2024-09-03 13:00:00,4.440892098500626e-16
L163,2024-09-03 13:00:00,4.440892098500626e-16
L164,2024-09-03 13:00:00,4.440892098500626e-16
L165,2024-09-03 13:00:00,4.440892098500626e-16
L166,2024-09-03 13:00:00,4.440892098500626e-16
L167,2024-09-03 13:00:00,4.440892098500626e-16
L168,2024-09-03 13:00:00,8.881784197001252e-16
L169,2024-09-03 13:00:00,4.440892098500626e-16
L170,2024-09-03 13:00:00,8.881784197001252e-16
L171,2024-09-03 13:00:00,4.440892098500626e-16
L172,2024-09-03 13:00:00,8.881784197001252e-16
L173,2024-09-03 13:00:00,1.3322676295501878e-15
L174,2024-09-03 13:00:00,1.3322676295501878e-15
L175,2024-09-03 13:00:00,8.881784197001252e-16
L176,2024-09-03 13:00:00,1.3322676295501878e-15
L177,2024-09-03 13:00:00,1.7763568394002505e-15
L178,2024-09-03 13:00:00,2.220446049250313e-15
L179,2024-09-03 13:00:00,1.3322676295501878e-15
L180,2024-09-03 13:00:00,2.664535259100376e-15
L181,2024-09-03 13:00:00,2.220446049250313e-15
L182,2024-09-03 13:00:00,1.3322676295501878e-15
L183,2024-09-03 13:00:00,1.7763568394002505e-15
L184,2024-09-03 13:00:00,4.440892098500626e-16
L185,2024-09-03 13:00:00,4.6629367034256575e-15
L0,2024-09-03 14:00:00,1.8030021919912545e-13
L1,2024-09-03 14:00:00,2.331468351712829e-13
L2,2024-09-03 14:00:00,1.412203687323199e-13
L3,2024-09-03 14:00:00,2.922107000813412e-13
L4,2024-09-03 14:00:00,1.8030021919912545e-13
L5,2024-09-03 14:00:00,4.352074256530614e-13
L6,2024-09-03 14:00:00,3.6903813338540203e-13
L7,2024-09-03 14:00:00,4.378719609121618e-13
L8,2024-09-03 14:00:00,2.970956813896919e-13
L9,2024-09-03 14:00:00,3.9523939676655573e-13
L10,2024-09-03 14:00:00,1.9806378759312798e-13
L11,2024-09-03 14:00:00,1.254329973221502e-12
L12,2024-09-03 14:00:00,3.2462921240039577e-13
L13,2024-09-03 14:00:00,6.750155989720953e-14
L14,2024-09-03 14:00:00,1.4455103780619538e-12
L15,2024-09-03 14:00:00,1.8385293287792595e-13
L16,2024-09-03 14:00:00,1.9317880628477726e-13
L17,2024-09-03 14:00:00,1.1235457009206585e-13
L18,2024-09-03 14:00:00,7.327471962526033e-14
L19,2024-09-03 14:00:00,1.780797731498751e-13
L20,2024-09-03 14:00:00,9.814371537686385e-14
L21,2024-09-03 14:00:00,7.860379014346108e-14
L22,2024-09-03 14:00:00,2.9753977059954195e-14
L23,2024-09-03 14:00:00,5.506706202140776e-14
L24,2024-09-03 14:00:00,8.393286066166183e-14
L25,2024-09-03 14:00:00,2.3536728122053322e-14
L26,2024-09-03 14:00:00,1.9984014443252815e-14
L27,2024-09-03 14:00:00,5.773159728050814e-15
L28,2024-09-03 14:00:00,6.661338147750939e-15
L29,2024-09-03 14:00:00,3.6415315207705135e-14
L30,2024-09-03 14:00:00,2.4424906541753444e-14
L31,2024-09-03 14:00:00,6.927791673660978e-14
L32,2024-09-03 14:00:00,7.105427357601002e-15
L33,2024-09-03 14:00:00,2.220446049250313e-15
L34,2024-09-03 14:00:00,8.881784197001252e-16
L35,2024-09-03 14:00:00,4.440892098500626e-16
L36,2024-09-03 14:00:00,8.881784197001252e-16
L37,2024-09-03 14:00:00,8.881784197001252e-16
L38,2024-09-03 14:00:00,4.440892098500626e-16
L39,2024-09-03 14:00:00,0.0
L40,2024-09-03 14:00:00,8.881784197001252e-16
L41,2024-09-03 14:00:00,1.1102230246251564e-14
L42,2024-09-03 14:00:00,1.1546319456101628e-14
L43,2024-09-03 14:00:00,4.440892098500626e-16
L44,2024-09-03 14:00:00,8.881784197001252e-16
L45,2024-09-03 14:00:00,4.440892098500626e-16
L46,2024-09-03 14:00:00,8.881784197001252e-16
L47,2024-09-03 14:00:00,1.7763568394002505e-15
L48,2024-09-03 14:00:00,9.769962616701379e-14
L49,2024-09-03 14:00:00,2.7089441800853823e-14
L50,2024-09-03 14:00:00,1.3322676295501878e-15
L51,2024-09-03 14:00:00,1.7763568394002505e-15
L52,2024-09-03 14:00:00,4.440892098500626e-16
L53,2024-09-03 14:00:00,1.0347278589506461e-13
L54,2024-09-03 14:00:00,1.7275070263167438e-13
L55,2024-09-03 14:00:00,1.0080825063596421e-13
L56,2024-09-03 14:00:00,8.348877145181177e-14
L57,2024-09-03 14:00:00,2.9398705692074145e-13
L58,2024-09-03 14:00:00,1.6875389974302382e-13
L59,2024-09-03 14:00:00,1.1945999744966684e-13
L60,2024-09-03 14:00:00,8.304468224196172e-14
L61,2024-09-03 14:00:00,2.0383694732117877e-13
L62,2024-09-03 14:00:00,1.376676550535194e-14
L63,2024-09-03 14:00:00,9.814371537686385e-14
L64,2024-09-03 14:00:00,6.128431095930864e-14
L65,2024-09-03 14:00:00,3.5083047578154947e-14
L66,2024-09-03 14:00:00,3.1530333899354446e-14
L67,2024-09-03 14:00:00,6.661338147750939e-15
L68,2024-09-03 14:00:00,6.661338147750939e-15
L69,2024-09-03 14:00:00,4.39648317751562e-14
L70,2024-09-03 14:00:00,1.5987211554602254e-14
L71,2024-09-03 14:00:00,6.217248937900877e-15
L72,2024-09-03 14:00:00,4.884981308350689e-15
L73,2024-09-03 14:00:00,2.664535259100376e-15
L74,2024-09-03 14:00:00,3.996802888650564e-15
L75,2024-09-03 14:00:00,2.220446049250313e-15
L76,2024-09-03 14:00:00,1.3322676295501878e-15
L77,2024-09-03 14:00:00,3.1086244689504387e-15
L78,2024-09-03 14:00:00,2.220446049250313e-15
L79,2024-09-03 14:00:00,1.3322676295501878e-15
L80,2024-09-03 14:00:00,1.7763568394002505e-15
L81,2024-09-03 14:00:00,1.7763568394002505e-15
L82,2024-09-03 14:00:00,3.996802888650564e-15
L83,2024-09-03 14:00:00,3.996802888650564e-15
L84,2024-09-03 14:00:00,1.3322676295501878e-15
L85,2024-09-03 14:00:00,1.3322676295501878e-15
L86,2024-09-03 14:00:00,4.440892098500626e-16
L87,2024-09-03 14:00:00,8.881784197001252e-16
L88,2024-09-03 14:00:00,4.440892098500626e-16
L89,2024-09-03 14:00:00,8.881784197001252e-16
L90,2024-09-03 14:00:00,1.3322676295501878e-15
L91,2024-09-03 14:00:00,1.3322676295501878e-15
L92,2024-09-03 14:00:00,1.7763568394002505e-15
L93,2024-09-03 14:00:00,8.881784197001252e-16
L94,2024-09-03 14:00:00,1.7763568394002505e-15
L95,2024-09-03 14:00:00,8.881784197001252e-16
L96,2024-09-03 14:00:00,8.881784197001252e-16
L97,2024-09-03 14:00:00,1.3322676295501878e-15
L98,2024-09-03 14:00:00,1.3322676295501878e-15
L99,2024-09-03 14:00:00,3.1086244689504387e-15
L100,2024-09-03 14:00:00,3.1086244689504387e-15
L101,2024-09-03 14:00:00,4.440892098500626e-15
L102,2024-09-03 14:00:00,5.3290705182007506e-15
L103,2024-09-03 14:00:00,5.773159728050814e-15
L104,2024-09-03 14:00:00,7.105427357601002e-15
L105,2024-09-03 14:00:00,8.881784197001252e-15
L106,2024-09-03 14:00:00,6.661338147750939e-15
L107,2024-09-03 14:00:00,4.440892098500626e-15
L108,2024-09-03 14:00:00,1.9539925233402755e-14
L109,2024-09-03 14:00:00,6.217248937900877e-15
L110,2024-09-03 14:00:00,3.5527136788005016e-14
L111,2024-09-03 14:00:00,1.532107773982716e-14
L112,2024-09-03 14:00:00,8.437694987151191e-15
L113,2024-09-03 14:00:00,2.886579864025407e-15
L114,2024-09-03 14:00:00,4.440892098500626e-16
L115,2024-09-03 14:00:00,4.440892098500626e-16
L116,2024-09-03 14:00:00,4.440892098500626e-16
L117,2024-09-03 14:00:00,0.0
L118,2024-09-03 14:00:00,0.0
L119,2024-09-03 14:00:00,4.440892098500626e-16
L120,2024-09-03 14:00:00,0.0
L121,2024-09-03 14:00:00,0.0
L122,2024-09-03 14:00:00,0.0
L123,2024-09-03 14:00:00,4.440892098500626e-16
L124,2024-09-03 14:00:00,4.440892098500626e-16
L125,2024-09-03 14:00:00,4.440892098500626e-16
L126,2024-09-03 14:00:00,4.440892098500626e-16
L127,2024-09-03 14:00:00,4.440892098500626e-16
L128,2024-09-03 14:00:00,4.440892098500626e-16
L129,2024-09-03 14:00:00,4.440892098500626e-16
L130,2024-09-03 14:00:00,4.440892098500626e-16
L131,2024-09-03 14:00:00,0.0
L132,2024-09-03 14:00:00,0.0
L133,2024-09-03 14:00:00,0.0
L134,2024-09-03 14:00:00,0.0
L135,2024-09-03 14:00:00,0.0
L136,2024-09-03 14:00:00,0.0
L137,2024-09-03 14:00:00,1.7763568394002505e-15
L138,2024-09-03 14:00:00,1.5543122344752194e-15
L139,2024-09-03 14:00:00,2.220446049250313e-15
L140,2024-09-03 14:00:00,4.440892098500626e-16
L141,2024-09-03 14:00:00,7.549516567451064e-15
L142,2024-09-03 14:00:00,7.549516567451064e-15
L143,2024-09-03 14:00:00,1.1546319456101628e-14
L144,2024-09-03 14:00:00,2.131628207280301e-14
L145,2024-09-03 14:00:00,8.881784197001252e-15
L146,2024-09-03 14:00:00,5.3290705182007506e-15
L147,2024-09-03 14:00:00,2.191580250610059e-13
L148,2024-09-03 14:00:00,4.440892098500626e-15
L149,2024-09-03 14:00:00,2.220446049250313e-15
L150,2024-09-03 14:00:00,2.220446049250313e-15
L151,2024-09-03 14:00:00,1.3322676295501878e-15
L152,2024-09-03 14:00:00,1.3322676295501878e-15
L153,2024-09-03 14:00:00,1.3322676295501878e-15
L154,2024-09-03 14:00:00,8.881784197001252e-16
L155,2024-09-03 14:00:00,4.440892098500626e-16
L156,2024-09-03 14:00:00,4.440892098500626e-16
L157,2024-09-03 14:00:00,4.440892098500626e-16
L158,2024-09-03 14:00:00,4.440892098500626e-16
L159,2024-09-03 14:00:00,4.440892098500626e-16
L160,2024-09-03 14:00:00,0.0
L161,2024-09-03 14:00:00,4.440892098500626e-16
L162,2024-09-03 14:00:00,4.440892098500626e-16
L163,2024-09-03 14:00:00,0.0
L164,2024-09-03 14:00:00,0.0
L165,2024-09-03 14:00:00,0.0
L166,2024-09-03 14:00:00,4.440892098500626e-16
L167,2024-09-03 14:00:00,4.440892098500626e-16
L168,2024-09-03 14:00:00,4.440892098500626e-16
L169,2024-09-03 14:00:00,4.440892098500626e-16
L170,2024-09-03 14:00:00,4.440892098500626e-16
L171,2024-09-03 14:00:00,0.0
L172,2024-09-03 14:00:00,4.440892098500626e-16
L173,2024-09-03 14:00:00,8.881784197001252e-16
L174,2024-09-03 14:00:00,8.881784197001252e-16
L175,2024-09-03 14:00:00,4.440892098500626e-16
L176,2024-09-03 14:00:00,8.881784197001252e-16
L177,2024-09-03 14:00:00,8.881784197001252e-16
L178,2024-09-03 14:00:00,1.3322676295501878e-15
L179,2024-09-03 14:00:00,8.881784197001252e-16
L180,2024-09-03 14:00:00,1.3322676295501878e-15
L181,2024-09-03 14:00:00,1.3322676295501878e-15
L182,2024-09-03 14:00:00,8.881784197001252e-16
L183,2024-09-03 14:00:00,8.881784197001252e-16
L184,2024-09-03 14:00:00,4.440892098500626e-16
L185,2024-09-03 14:00:00,3.1086244689504387e-15
L0,2024-09-03 15:00:00,9.85878045867139e-14
L1,2024-09-03 15:00:00,1.2656542480726785e-13
L2,2024-09-03 15:00:00,7.593925488436072e-14
L3,2024-09-03 15:00:00,1.5409895581797173e-13
L4,2024-09-03 15:00:00,9.636735853746361e-14
L5,2024-09-03 15:00:00,2.255973186038318e-13
L6,2024-09-03 15:00:00,1.9317880628477726e-13
L7,2024-09-03 15:00:00,2.282618538629322e-13
L8,2024-09-03 15:00:00,1.5543122344752194e-13
L9,2024-09-03 15:00:00,2.1005419625907962e-13
L10,2024-09-03 15:00:00,1.0613732115416497e-13
L11,2024-09-03 15:00:00,6.481482017761664e-13
L12,2024-09-03 15:00:00,1.6475709685437326e-13
L13,2024-09-03 15:00:00,3.5083047578154947e-14
L14,2024-09-03 15:00:00,5.444533712761769e-13
L15,2024-09-03 15:00:00,9.769962616701379e-14
L16,2024-09-03 15:00:00,1.0125233984581429e-13
L17,2024-09-03 15:00:00,5.950795411990839e-14
L18,2024-09-03 15:00:00,3.907985046680551e-14
L19,2024-09-03 15:00:00,9.414691248821329e-14
L20,2024-09-03 15:00:00,5.10702591327572e-14
L21,2024-09-03 15:00:00,4.1300296516055823e-14
L22,2024-09-03 15:00:00,1.5987211554602254e-14
L23,2024-09-03 15:00:00,2.8421709430404014e-14
L24,2024-09-03 15:00:00,4.307665335545608e-14
L25,2024-09-03 15:00:00,1.2878587085651816e-14
L26,2024-09-03 15:00:00,1.0658141036401504e-14
L27,2024-09-03 15:00:00,3.1086244689504387e-15
L28,2024-09-03 15:00:00,3.552713678800501e-15
L29,2024-09-03 15:00:00,1.9095836023552686e-14
L30,2024-09-03 15:00:00,1.2878587085651816e-14
L31,2024-09-03 15:00:00,3.5083047578154947e-14
L32,2024-09-03 15:00:00,3.996802888650564e-15
L33,2024-09-03 15:00:00,1.3322676295501878e-15
L34,2024-09-03 15:00:00,4.440892098500626e-16
L35,2024-09-03 15:00:00,0.0
L36,2024-09-03 15:00:00,4.440892098500626e-16
L37,2024-09-03 15:00:00,4.440892098500626e-16
L38,2024-09-03 15:00:00,0.0
L39,2024-09-03 15:00:00,0.0
L40,2024-09-03 15:00:00,4.440892098500626e-16
L41,2024-09-03 15:00:00,6.661338147750939e-15
L42,2024-09-03 15:00:00,6.217248937900877e-15
L43,2024-09-03 15:00:00,4.440892098500626e-16
L44,2024-09-03 15:00:00,4.440892098500626e-16
L45,2024-09-03 15:00:00,0.0
L46,2024-09-03 15:00:00,4.440892098500626e-16
L47,2024-09-03 15:00:00,8.881784197001252e-16
L48,2024-09-03 15:00:00,5.329070518200752e-14
L49,2024-09-03 15:00:00,1.4210854715202004e-14
L50,2024-09-03 15:00:00,8.881784197001252e-16
L51,2024-09-03 15:00:00,8.881784197001252e-16
L52,2024-09-03 15:00:00,4.440892098500626e-16
L53,2024-09-03 15:00:00,5.1958437552457326e-14
L54,2024-09-03 15:00:00,8.570921750106208e-14
L55,2024-09-03 15:00:00,5.018208071305708e-14
L56,2024-09-03 15:00:00,4.1744385725905886e-14
L57,2024-09-03 15:00:00,1.4299672557172016e-13
L58,2024-09-03 15:00:00,8.260059303211166e-14
L59,2024-09-03 15:00:00,5.861977570020828e-14
L60,2024-09-03 15:00:00,4.1300296516055823e-14
L61,2024-09-03 15:00:00,1.0380585280245215e-13
L62,2024-09-03 15:00:00,7.105427357601002e-15
L63,2024-09-03 15:00:00,4.8405723873656825e-14
L64,2024-09-03 15:00:00,3.064215547965432e-14
L65,2024-09-03 15:00:00,1.7763568394002505e-14
L66,2024-09-03 15:00:00,1.5987211554602254e-14
L67,2024-09-03 15:00:00,3.552713678800501e-15
L68,2024-09-03 15:00:00,3.552713678800501e-15
L69,2024-09-03 15:00:00,2.220446049250313e-14
L70,2024-09-03 15:00:00,8.437694987151191e-15
L71,2024-09-03 15:00:00,3.1086244689504387e-15
L72,2024-09-03 15:00:00,2.664535259100376e-15
L73,2024-09-03 15:00:00,1.3322676295501878e-15
L74,2024-09-03 15:00:00,2.220446049250313e-15
L75,2024-09-03 15:00:00,1.3322676295501878e-15
L76,2024-09-03 15:00:00,4.440892098500626e-16
L77,2024-09-03 15:00:00,1.7763568394002505e-15
L78,2024-09-03 15:00:00,1.3322676295501878e-15
L79,2024-09-03 15:00:00,8.881784197001252e-16
L80,2024-09-03 15:00:00,8.881784197001252e-16
L81,2024-09-03 15:00:00,8.881784197001252e-16
L82,2024-09-03 15:00:00,2.220446049250313e-15
L83,2024-09-03 15:00:00,2.220446049250313e-15
L84,2024-09-03 15:00:00,8.881784197001252e-16
L85,2024-09-03 15:00:00,8.881784197001252e-16
L86,2024-09-03 15:00:00,4.440892098500626e-16
L87,2024-09-03 15:00:00,4.440892098500626e-16
L88,2024-09-03 15:00:00,4.440892098500626e-16
L89,2024-09-03 15:00:00,4.440892098500626e-16
L90,2024-09-03 15:00:00,8.881784197001252e-16
L91,2024-09-03 15:00:00,8.881784197001252e-16
L92,2024-09-03 15:00:00,8.881784197001252e-16
L93,2024-09-03 15:00:00,4.440892098500626e-16
L94,2024-09-03 15:00:00,8.881784197001252e-16
L95,2024-09-03 15:00:00,4.440892098500626e-16
L96,2024-09-03 15:00:00,4.440892098500626e-16
L97,2024-09-03 15:00:00,8.881784197001252e-16
L98,2024-09-03 15:00:00,8.881784197001252e-16
L99,2024-09-03 15:00:00,1.7763568394002505e-15
L100,2024-09-03 15:00:00,1.7763568394002505e-15
L101,2024-09-03 15:00:00,2.664535259100376e-15
L102,2024-09-03 15:00:00,3.1086244689504387e-15
L103,2024-09-03 15:00:00,3.1086244689504387e-15
L104,2024-09-03 15:00:00,3.996802888650564e-15
L105,2024-09-03 15:00:00,4.884981308350689e-15
L106,2024-09-03 15:00:00,3.3306690738754696e-15
L107,2024-09-03 15:00:00,2.664535259100376e-15
L108,2024-09-03 15:00:00,1.0658141036401504e-14
L109,2024-09-03 15:00:00,3.552713678800501e-15
L110,2024-09-03 15:00:00,1.7763568394002505e-14
L111,2024-09-03 15:00:00,7.66053886991358e-15
L112,2024-09-03 15:00:00,4.440892098500626e-15
L113,2024-09-03 15:00:00,1.4432899320127037e-15
L114,2024-09-03 15:00:00,4.440892098500626e-16
L115,2024-09-03 15:00:00,4.440892098500626e-16
L116,2024-09-03 15:00:00,4.440892098500626e-16
L117,2024-09-03 15:00:00,0.0
L118,2024-09-03 15:00:00,0.0
L119,2024-09-03 15:00:00,0.0
L120,2024-09-03 15:00:00,0.0
L121,2024-09-03 15:00:00,0.0
L122,2024-09-03 15:00:00,0.0
L123,2024-09-03 15:00:00,0.0
L124,2024-09-03 15:00:00,0.0
L125,2024-09-03 15:00:00,0.0
L126,2024-09-03 15:00:00,0.0
L127,2024-09-03 15:00:00,0.0
L128,2024-09-03 15:00:00,0.0
L129,2024-09-03 15:00:00,0.0
L130,2024-09-03 15:00:00,4.440892098500626e-16
L131,2024-09-03 15:00:00,0.0
L132,2024-09-03 15:00:00,0.0
L133,2024-09-03 15:00:00,0.0
L134,2024-09-03 15:00:00,0.0
L135,2024-09-03 15:00:00,0.0
L136,2024-09-03 15:00:00,0.0
L137,2024-09-03 15:00:00,1.7763568394002505e-15
L138,2024-09-03 15:00:00,0.0
L139,2024-09-03 15:00:00,1.3322676295501878e-15
L140,2024-09-03 15:00:00,4.440892098500626e-16
L141,2024-09-03 15:00:00,3.996802888650564e-15
L142,2024-09-03 15:00:00,3.996802888650564e-15
L143,2024-09-03 15:00:00,6.217248937900877e-15
L144,2024-09-03 15:00:00,1.1102230246251564e-14
L145,2024-09-03 15:00:00,4.884981308350689e-15
L146,2024-09-03 15:00:00,3.1086244689504387e-15
L147,2024-09-03 15:00:00,1.1035616864774057e-13
L148,2024-09-03 15:00:00,2.664535259100376e-15
L149,2024-09-03 15:00:00,1.3322676295501878e-15
L150,2024-09-03 15:00:00,1.3322676295501878e-15
L151,2024-09-03 15:00:00,8.881784197001252e-16
L152,2024-09-03 15:00:00,8.881784197001252e-16
L153,2024-09-03 15:00:00,8.881784197001252e-16
L154,2024-09-03 15:00:00,4.440892098500626e-16
